date,conversion_id,channel,revenue
2025-02-28,CONV-6137,PPC,76.98
2025-02-28,CONV-6138,PPC,136.71
2025-02-28,CONV-6139,PPC,64.81
2025-02-28,CONV-6140,PPC,113.91
2025-02-28,CONV-6141,PPC,165.61
2025-02-28,CONV-6142,PPC,29.06
2025-02-28,CONV-6143,PPC,164.19
2025-02-28,CONV-6144,Email,178.44
2025-02-28,CONV-6145,Email,191.47
2025-02-28,CONV-6146,Email,75.7
2025-02-28,CONV-6147,Email,99.39
2025-02-28,CONV-6148,Email,68.01
2025-02-28,CONV-6149,Social Media,34.5
2025-02-28,CONV-6150,Social Media,88.57
2025-02-28,CONV-6151,Social Media,74.53
2025-02-28,CONV-6152,Social Media,64.83
2025-02-28,CONV-6153,Social Media,64.3
2025-03-01,CONV-6154,PPC,124.64
2025-03-01,CONV-6155,PPC,58.72
2025-03-01,CONV-6156,PPC,73.39
2025-03-01,CONV-6157,PPC,101.31
2025-03-01,CONV-6158,PPC,74.7
2025-03-01,CONV-6159,PPC,74.15
2025-03-01,CONV-6160,PPC,76.87
2025-03-01,CONV-6161,PPC,131.82
2025-03-01,CONV-6162,PPC,121.75
2025-03-01,CONV-6163,PPC,141.69
2025-03-01,CONV-6164,PPC,43.68
2025-03-01,CONV-6165,PPC,85.91
2025-03-01,CONV-6166,PPC,219.18
2025-03-01,CONV-6167,PPC,111.53
2025-03-01,CONV-6168,PPC,242.8
2025-03-01,CONV-6169,PPC,118.09
2025-03-01,CONV-6170,Email,190.98
2025-03-01,CONV-6171,Email,124.34
2025-03-01,CONV-6172,Email,119.93
2025-03-01,CONV-6173,Email,184.45
2025-03-01,CONV-6174,Email,66.48
2025-03-01,CONV-6175,Email,152.61
2025-03-01,CONV-6176,Email,76.14
2025-03-01,CONV-6177,Email,95.6
2025-03-01,CONV-6178,Social Media,116.41
2025-03-01,CONV-6179,Social Media,37.12
2025-03-01,CONV-6180,Social Media,148.02
2025-03-01,CONV-6181,Social Media,164.22
2025-03-02,CONV-6182,PPC,73.9
2025-03-02,CONV-6183,PPC,103.36
2025-03-02,CONV-6184,PPC,84.91
2025-03-02,CONV-6185,PPC,44.91
2025-03-02,CONV-6186,PPC,133.61
2025-03-02,CONV-6187,PPC,85.08
2025-03-02,CONV-6188,PPC,128.57
2025-03-02,CONV-6189,PPC,122.13
2025-03-02,CONV-6190,PPC,64.28
2025-03-02,CONV-6191,PPC,124.22
2025-03-02,CONV-6192,PPC,55.34
2025-03-02,CONV-6193,PPC,68.3
2025-03-02,CONV-6194,Email,231.33
2025-03-02,CONV-6195,Email,153.06
2025-03-02,CONV-6196,Email,89.15
2025-03-02,CONV-6197,Email,245.52
2025-03-02,CONV-6198,Email,109.82
2025-03-02,CONV-6199,Social Media,54.87
2025-03-02,CONV-6200,Social Media,78.51
2025-03-03,CONV-6201,PPC,76.33
2025-03-03,CONV-6202,PPC,184.64
2025-03-03,CONV-6203,PPC,113.62
2025-03-03,CONV-6204,PPC,93.32
2025-03-03,CONV-6205,PPC,129.63
2025-03-03,CONV-6206,PPC,149.63
2025-03-03,CONV-6207,PPC,187.67
2025-03-03,CONV-6208,PPC,35.99
2025-03-03,CONV-6209,PPC,78.35
2025-03-03,CONV-6210,PPC,243.66
2025-03-03,CONV-6211,PPC,75.92
2025-03-03,CONV-6212,PPC,74.16
2025-03-03,CONV-6213,PPC,76.96
2025-03-03,CONV-6214,PPC,130.15
2025-03-03,CONV-6215,PPC,96.6
2025-03-03,CONV-6216,PPC,105.17
2025-03-03,CONV-6217,Email,124.96
2025-03-03,CONV-6218,Email,128.84
2025-03-03,CONV-6219,Email,73.37
2025-03-03,CONV-6220,Email,92.3
2025-03-03,CONV-6221,Email,177.52
2025-03-03,CONV-6222,Email,235.18
2025-03-03,CONV-6223,Social Media,65.28
2025-03-03,CONV-6224,Social Media,181.43
2025-03-03,CONV-6225,Social Media,227.85
2025-03-04,CONV-6226,PPC,87.92
2025-03-04,CONV-6227,PPC,90.78
2025-03-04,CONV-6228,PPC,64.07
2025-03-04,CONV-6229,PPC,216.03
2025-03-04,CONV-6230,PPC,78.01
2025-03-04,CONV-6231,PPC,49.77
2025-03-04,CONV-6232,PPC,77.53
2025-03-04,CONV-6233,PPC,88.46
2025-03-04,CONV-6234,PPC,31.6
2025-03-04,CONV-6235,PPC,147.04
2025-03-04,CONV-6236,PPC,95.52
2025-03-04,CONV-6237,Email,64.15
2025-03-04,CONV-6238,Email,105.42
2025-03-04,CONV-6239,Email,68.62
2025-03-04,CONV-6240,Email,142.9
2025-03-04,CONV-6241,Email,215.79
2025-03-04,CONV-6242,Email,107.43
2025-03-04,CONV-6243,Email,112.9
2025-03-04,CONV-6244,Social Media,113.71
2025-03-04,CONV-6245,Social Media,176.81
2025-03-04,CONV-6246,Social Media,66.89
2025-03-04,CONV-6247,Social Media,48.62
2025-03-05,CONV-6248,PPC,142.64
2025-03-05,CONV-6249,PPC,57.79
2025-03-05,CONV-6250,PPC,72.36
2025-03-05,CONV-6251,PPC,55.0
2025-03-05,CONV-6252,PPC,49.99
2025-03-05,CONV-6253,PPC,99.03
2025-03-05,CONV-6254,PPC,105.85
2025-03-05,CONV-6255,PPC,98.65
2025-03-05,CONV-6256,PPC,36.82
2025-03-05,CONV-6257,PPC,214.39
2025-03-05,CONV-6258,PPC,48.05
2025-03-05,CONV-6259,PPC,98.04
2025-03-05,CONV-6260,PPC,63.64
2025-03-05,CONV-6261,PPC,101.17
2025-03-05,CONV-6262,Email,143.14
2025-03-05,CONV-6263,Email,168.9
2025-03-05,CONV-6264,Email,181.45
2025-03-05,CONV-6265,Email,141.13
2025-03-05,CONV-6266,Email,186.73
2025-03-05,CONV-6267,Email,91.14
2025-03-05,CONV-6268,Email,260.15
2025-03-05,CONV-6269,Email,93.93
2025-03-05,CONV-6270,Email,141.59
2025-03-05,CONV-6271,Social Media,36.3
2025-03-05,CONV-6272,Social Media,42.69
2025-03-05,CONV-6273,Social Media,50.91
2025-03-05,CONV-6274,Social Media,19.11
2025-03-05,CONV-6275,Social Media,99.74
2025-03-06,CONV-6276,PPC,61.52
2025-03-06,CONV-6277,PPC,68.18
2025-03-06,CONV-6278,PPC,81.4
2025-03-06,CONV-6279,PPC,67.94
2025-03-06,CONV-6280,PPC,110.99
2025-03-06,CONV-6281,PPC,24.42
2025-03-06,CONV-6282,PPC,130.24
2025-03-06,CONV-6283,PPC,29.82
2025-03-06,CONV-6284,PPC,62.29
2025-03-06,CONV-6285,PPC,146.11
2025-03-06,CONV-6286,PPC,205.15
2025-03-06,CONV-6287,Email,192.73
2025-03-06,CONV-6288,Email,161.26
2025-03-06,CONV-6289,Email,185.83
2025-03-06,CONV-6290,Email,48.68
2025-03-06,CONV-6291,Email,112.16
2025-03-06,CONV-6292,Email,121.57
2025-03-06,CONV-6293,Social Media,18.54
2025-03-06,CONV-6294,Social Media,44.31
2025-03-06,CONV-6295,Social Media,54.58
2025-03-06,CONV-6296,Social Media,31.08
2025-03-06,CONV-6297,Social Media,39.23
2025-03-07,CONV-6298,PPC,111.3
2025-03-07,CONV-6299,PPC,94.96
2025-03-07,CONV-6300,PPC,119.08
2025-03-07,CONV-6301,PPC,119.19
2025-03-07,CONV-6302,PPC,87.9
2025-03-07,CONV-6303,PPC,107.3
2025-03-07,CONV-6304,PPC,82.73
2025-03-07,CONV-6305,PPC,27.56
2025-03-07,CONV-6306,PPC,93.82
2025-03-07,CONV-6307,PPC,68.5
2025-03-07,CONV-6308,PPC,127.29
2025-03-07,CONV-6309,PPC,62.19
2025-03-07,CONV-6310,PPC,83.3
2025-03-07,CONV-6311,PPC,182.74
2025-03-07,CONV-6312,PPC,100.74
2025-03-07,CONV-6313,PPC,52.65
2025-03-07,CONV-6314,PPC,128.18
2025-03-07,CONV-6315,PPC,193.93
2025-03-07,CONV-6316,Email,118.29
2025-03-07,CONV-6317,Email,253.05
2025-03-07,CONV-6318,Email,156.49
2025-03-07,CONV-6319,Email,123.26
2025-03-07,CONV-6320,Email,193.55
2025-03-07,CONV-6321,Email,40.43
2025-03-07,CONV-6322,Email,77.61
2025-03-07,CONV-6323,Email,236.64
2025-03-07,CONV-6324,Social Media,97.99
2025-03-07,CONV-6325,Social Media,310.3
2025-03-07,CONV-6326,Social Media,19.73
2025-03-08,CONV-6327,PPC,232.66
2025-03-08,CONV-6328,PPC,122.5
2025-03-08,CONV-6329,PPC,108.82
2025-03-08,CONV-6330,PPC,47.55
2025-03-08,CONV-6331,PPC,117.42
2025-03-08,CONV-6332,PPC,118.28
2025-03-08,CONV-6333,PPC,73.73
2025-03-08,CONV-6334,PPC,103.05
2025-03-08,CONV-6335,PPC,91.68
2025-03-08,CONV-6336,PPC,113.41
2025-03-08,CONV-6337,PPC,29.09
2025-03-08,CONV-6338,Email,67.07
2025-03-08,CONV-6339,Email,172.75
2025-03-08,CONV-6340,Email,99.07
2025-03-08,CONV-6341,Email,138.95
2025-03-08,CONV-6342,Email,85.8
2025-03-08,CONV-6343,Social Media,36.4
2025-03-08,CONV-6344,Social Media,23.7
2025-03-08,CONV-6345,Social Media,126.01
2025-03-08,CONV-6346,Social Media,57.86
2025-03-08,CONV-6347,Social Media,178.33
2025-03-09,CONV-6348,PPC,49.07
2025-03-09,CONV-6349,PPC,205.74
2025-03-09,CONV-6350,PPC,90.13
2025-03-09,CONV-6351,PPC,109.87
2025-03-09,CONV-6352,PPC,34.42
2025-03-09,CONV-6353,PPC,38.94
2025-03-09,CONV-6354,PPC,33.75
2025-03-09,CONV-6355,PPC,62.66
2025-03-09,CONV-6356,PPC,169.78
2025-03-09,CONV-6357,PPC,67.99
2025-03-09,CONV-6358,PPC,144.64
2025-03-09,CONV-6359,PPC,79.98
2025-03-09,CONV-6360,PPC,99.63
2025-03-09,CONV-6361,PPC,84.7
2025-03-09,CONV-6362,PPC,40.59
2025-03-09,CONV-6363,PPC,61.94
2025-03-09,CONV-6364,PPC,60.52
2025-03-09,CONV-6365,Email,151.33
2025-03-09,CONV-6366,Email,193.25
2025-03-09,CONV-6367,Email,119.9
2025-03-09,CONV-6368,Email,173.71
2025-03-09,CONV-6369,Email,81.03
2025-03-09,CONV-6370,Email,130.31
2025-03-09,CONV-6371,Email,70.18
2025-03-09,CONV-6372,Email,144.26
2025-03-09,CONV-6373,Email,93.2
2025-03-09,CONV-6374,Email,126.36
2025-03-09,CONV-6375,Social Media,47.19
2025-03-09,CONV-6376,Social Media,40.0
2025-03-10,CONV-6377,PPC,197.01
2025-03-10,CONV-6378,PPC,55.39
2025-03-10,CONV-6379,PPC,81.9
2025-03-10,CONV-6380,PPC,123.53
2025-03-10,CONV-6381,PPC,174.77
2025-03-10,CONV-6382,PPC,110.84
2025-03-10,CONV-6383,PPC,204.86
2025-03-10,CONV-6384,PPC,110.14
2025-03-10,CONV-6385,PPC,55.52
2025-03-10,CONV-6386,PPC,110.69
2025-03-10,CONV-6387,PPC,66.98
2025-03-10,CONV-6388,PPC,33.34
2025-03-10,CONV-6389,PPC,43.73
2025-03-10,CONV-6390,PPC,103.54
2025-03-10,CONV-6391,PPC,67.39
2025-03-10,CONV-6392,PPC,96.4
2025-03-10,CONV-6393,PPC,79.3
2025-03-10,CONV-6394,PPC,52.57
2025-03-10,CONV-6395,PPC,51.56
2025-03-10,CONV-6396,PPC,121.21
2025-03-10,CONV-6397,PPC,112.53
2025-03-10,CONV-6398,PPC,150.71
2025-03-10,CONV-6399,PPC,107.25
2025-03-10,CONV-6400,Email,187.55
2025-03-10,CONV-6401,Email,109.08
2025-03-10,CONV-6402,Email,73.68
2025-03-10,CONV-6403,Email,144.4
2025-03-10,CONV-6404,Email,132.06
2025-03-10,CONV-6405,Social Media,74.02
2025-03-10,CONV-6406,Social Media,47.45
2025-03-10,CONV-6407,Social Media,72.26
2025-03-11,CONV-6408,PPC,79.79
2025-03-11,CONV-6409,PPC,96.63
2025-03-11,CONV-6410,PPC,67.25
2025-03-11,CONV-6411,PPC,81.91
2025-03-11,CONV-6412,PPC,112.74
2025-03-11,CONV-6413,PPC,148.46
2025-03-11,CONV-6414,PPC,168.47
2025-03-11,CONV-6415,PPC,38.3
2025-03-11,CONV-6416,PPC,41.48
2025-03-11,CONV-6417,PPC,84.2
2025-03-11,CONV-6418,PPC,205.79
2025-03-11,CONV-6419,PPC,128.82
2025-03-11,CONV-6420,PPC,100.35
2025-03-11,CONV-6421,PPC,76.64
2025-03-11,CONV-6422,PPC,65.76
2025-03-11,CONV-6423,PPC,83.69
2025-03-11,CONV-6424,PPC,53.21
2025-03-11,CONV-6425,PPC,34.32
2025-03-11,CONV-6426,PPC,207.54
2025-03-11,CONV-6427,Email,123.31
2025-03-11,CONV-6428,Email,167.39
2025-03-11,CONV-6429,Email,335.33
2025-03-11,CONV-6430,Email,55.21
2025-03-11,CONV-6431,Email,173.78
2025-03-11,CONV-6432,Email,157.27
2025-03-11,CONV-6433,Social Media,52.74
2025-03-11,CONV-6434,Social Media,95.21
2025-03-11,CONV-6435,Social Media,120.38
2025-03-11,CONV-6436,Social Media,221.41
2025-03-11,CONV-6437,Social Media,37.3
2025-03-11,CONV-6438,Social Media,30.65
2025-03-11,CONV-6439,Social Media,36.73
2025-03-12,CONV-6440,PPC,140.07
2025-03-12,CONV-6441,PPC,165.37
2025-03-12,CONV-6442,PPC,129.47
2025-03-12,CONV-6443,PPC,62.43
2025-03-12,CONV-6444,PPC,85.11
2025-03-12,CONV-6445,PPC,194.78
2025-03-12,CONV-6446,PPC,55.6
2025-03-12,CONV-6447,PPC,107.73
2025-03-12,CONV-6448,PPC,157.73
2025-03-12,CONV-6449,PPC,223.71
2025-03-12,CONV-6450,PPC,169.64
2025-03-12,CONV-6451,PPC,37.66
2025-03-12,CONV-6452,PPC,88.44
2025-03-12,CONV-6453,PPC,68.29
2025-03-12,CONV-6454,PPC,65.26
2025-03-12,CONV-6455,PPC,100.23
2025-03-12,CONV-6456,Email,91.01
2025-03-12,CONV-6457,Email,142.82
2025-03-12,CONV-6458,Email,161.78
2025-03-12,CONV-6459,Email,98.84
2025-03-12,CONV-6460,Email,189.56
2025-03-12,CONV-6461,Email,210.24
2025-03-12,CONV-6462,Email,89.14
2025-03-12,CONV-6463,Email,88.57
2025-03-12,CONV-6464,Email,105.79
2025-03-12,CONV-6465,Social Media,51.58
2025-03-12,CONV-6466,Social Media,121.32
2025-03-12,CONV-6467,Social Media,36.87
2025-03-12,CONV-6468,Social Media,93.75
2025-03-12,CONV-6469,Social Media,114.3
2025-03-12,CONV-6470,Social Media,75.79
2025-03-12,CONV-6471,Social Media,64.43
2025-03-12,CONV-6472,Social Media,81.73
2025-03-13,CONV-6473,PPC,81.58
2025-03-13,CONV-6474,PPC,78.06
2025-03-13,CONV-6475,PPC,113.8
2025-03-13,CONV-6476,PPC,110.42
2025-03-13,CONV-6477,PPC,63.63
2025-03-13,CONV-6478,PPC,53.25
2025-03-13,CONV-6479,PPC,115.47
2025-03-13,CONV-6480,PPC,82.93
2025-03-13,CONV-6481,PPC,263.91
2025-03-13,CONV-6482,PPC,101.45
2025-03-13,CONV-6483,PPC,91.72
2025-03-13,CONV-6484,PPC,179.55
2025-03-13,CONV-6485,PPC,38.14
2025-03-13,CONV-6486,PPC,72.47
2025-03-13,CONV-6487,Email,78.99
2025-03-13,CONV-6488,Email,112.85
2025-03-13,CONV-6489,Email,143.67
2025-03-13,CONV-6490,Email,250.63
2025-03-13,CONV-6491,Email,123.75
2025-03-13,CONV-6492,Email,171.26
2025-03-13,CONV-6493,Email,128.64
2025-03-13,CONV-6494,Email,104.81
2025-03-13,CONV-6495,Social Media,53.76
2025-03-13,CONV-6496,Social Media,97.4
2025-03-13,CONV-6497,Social Media,34.27
2025-03-13,CONV-6498,Social Media,74.21
2025-03-13,CONV-6499,Social Media,59.37
2025-03-14,CONV-6500,PPC,144.86
2025-03-14,CONV-6501,PPC,113.27
2025-03-14,CONV-6502,PPC,79.7
2025-03-14,CONV-6503,PPC,175.93
2025-03-14,CONV-6504,PPC,91.44
2025-03-14,CONV-6505,PPC,128.48
2025-03-14,CONV-6506,PPC,92.24
2025-03-14,CONV-6507,PPC,116.81
2025-03-14,CONV-6508,PPC,41.47
2025-03-14,CONV-6509,PPC,80.98
2025-03-14,CONV-6510,PPC,56.79
2025-03-14,CONV-6511,PPC,50.89
2025-03-14,CONV-6512,PPC,58.52
2025-03-14,CONV-6513,PPC,190.93
2025-03-14,CONV-6514,PPC,59.89
2025-03-14,CONV-6515,Email,205.72
2025-03-14,CONV-6516,Email,150.04
2025-03-14,CONV-6517,Email,151.34
2025-03-14,CONV-6518,Email,97.64
2025-03-14,CONV-6519,Email,96.65
2025-03-14,CONV-6520,Social Media,127.96
2025-03-14,CONV-6521,Social Media,71.71
2025-03-14,CONV-6522,Social Media,40.07
2025-03-15,CONV-6523,PPC,42.16
2025-03-15,CONV-6524,PPC,78.33
2025-03-15,CONV-6525,PPC,103.76
2025-03-15,CONV-6526,PPC,57.35
2025-03-15,CONV-6527,PPC,158.36
2025-03-15,CONV-6528,PPC,196.59
2025-03-15,CONV-6529,PPC,59.49
2025-03-15,CONV-6530,PPC,147.99
2025-03-15,CONV-6531,PPC,105.47
2025-03-15,CONV-6532,PPC,40.89
2025-03-15,CONV-6533,PPC,65.09
2025-03-15,CONV-6534,PPC,48.24
2025-03-15,CONV-6535,PPC,103.74
2025-03-15,CONV-6536,PPC,48.47
2025-03-15,CONV-6537,PPC,33.67
2025-03-15,CONV-6538,PPC,96.13
2025-03-15,CONV-6539,PPC,57.82
2025-03-15,CONV-6540,PPC,123.92
2025-03-15,CONV-6541,PPC,112.4
2025-03-15,CONV-6542,PPC,40.65
2025-03-15,CONV-6543,Email,88.35
2025-03-15,CONV-6544,Email,89.03
2025-03-15,CONV-6545,Email,118.96
2025-03-15,CONV-6546,Email,160.0
2025-03-15,CONV-6547,Email,58.43
2025-03-15,CONV-6548,Social Media,231.07
2025-03-15,CONV-6549,Social Media,56.62
2025-03-16,CONV-6550,PPC,74.96
2025-03-16,CONV-6551,PPC,146.72
2025-03-16,CONV-6552,PPC,300.89
2025-03-16,CONV-6553,PPC,104.89
2025-03-16,CONV-6554,PPC,89.98
2025-03-16,CONV-6555,PPC,75.76
2025-03-16,CONV-6556,PPC,56.68
2025-03-16,CONV-6557,PPC,179.97
2025-03-16,CONV-6558,PPC,58.92
2025-03-16,CONV-6559,Email,117.3
2025-03-16,CONV-6560,Email,79.34
2025-03-16,CONV-6561,Email,141.6
2025-03-16,CONV-6562,Email,102.33
2025-03-16,CONV-6563,Email,204.19
2025-03-16,CONV-6564,Email,86.95
2025-03-16,CONV-6565,Email,155.35
2025-03-16,CONV-6566,Email,216.33
2025-03-16,CONV-6567,Email,126.18
2025-03-16,CONV-6568,Email,56.81
2025-03-16,CONV-6569,Email,149.9
2025-03-16,CONV-6570,Email,167.4
2025-03-16,CONV-6571,Social Media,33.66
2025-03-16,CONV-6572,Social Media,55.69
2025-03-16,CONV-6573,Social Media,70.47
2025-03-16,CONV-6574,Social Media,90.51
2025-03-17,CONV-6575,PPC,41.05
2025-03-17,CONV-6576,PPC,163.14
2025-03-17,CONV-6577,PPC,90.8
2025-03-17,CONV-6578,PPC,94.81
2025-03-17,CONV-6579,PPC,330.84
2025-03-17,CONV-6580,PPC,126.46
2025-03-17,CONV-6581,PPC,69.44
2025-03-17,CONV-6582,PPC,31.29
2025-03-17,CONV-6583,PPC,178.21
2025-03-17,CONV-6584,PPC,174.51
2025-03-17,CONV-6585,PPC,74.31
2025-03-17,CONV-6586,PPC,111.83
2025-03-17,CONV-6587,PPC,53.78
2025-03-17,CONV-6588,PPC,44.31
2025-03-17,CONV-6589,PPC,87.83
2025-03-17,CONV-6590,PPC,48.23
2025-03-17,CONV-6591,PPC,100.08
2025-03-17,CONV-6592,Email,104.1
2025-03-17,CONV-6593,Email,192.8
2025-03-17,CONV-6594,Email,107.08
2025-03-17,CONV-6595,Email,112.9
2025-03-17,CONV-6596,Email,182.04
2025-03-17,CONV-6597,Email,114.55
2025-03-17,CONV-6598,Email,121.74
2025-03-17,CONV-6599,Email,138.68
2025-03-17,CONV-6600,Email,162.75
2025-03-17,CONV-6601,Social Media,63.07
2025-03-17,CONV-6602,Social Media,17.02
2025-03-17,CONV-6603,Social Media,45.56
2025-03-17,CONV-6604,Social Media,59.84
2025-03-17,CONV-6605,Social Media,199.03
2025-03-17,CONV-6606,Social Media,145.85
2025-03-17,CONV-6607,Social Media,25.81
2025-03-18,CONV-6608,PPC,48.22
2025-03-18,CONV-6609,PPC,53.11
2025-03-18,CONV-6610,PPC,134.25
2025-03-18,CONV-6611,PPC,98.36
2025-03-18,CONV-6612,PPC,80.38
2025-03-18,CONV-6613,PPC,89.89
2025-03-18,CONV-6614,PPC,94.47
2025-03-18,CONV-6615,PPC,92.04
2025-03-18,CONV-6616,PPC,151.28
2025-03-18,CONV-6617,PPC,221.32
2025-03-18,CONV-6618,PPC,58.19
2025-03-18,CONV-6619,PPC,82.67
2025-03-18,CONV-6620,PPC,252.28
2025-03-18,CONV-6621,PPC,89.04
2025-03-18,CONV-6622,PPC,106.56
2025-03-18,CONV-6623,PPC,69.69
2025-03-18,CONV-6624,PPC,84.25
2025-03-18,CONV-6625,PPC,125.4
2025-03-18,CONV-6626,PPC,320.41
2025-03-18,CONV-6627,PPC,51.02
2025-03-18,CONV-6628,PPC,134.38
2025-03-18,CONV-6629,PPC,59.02
2025-03-18,CONV-6630,Email,97.93
2025-03-18,CONV-6631,Email,150.43
2025-03-18,CONV-6632,Email,153.2
2025-03-18,CONV-6633,Email,69.79
2025-03-18,CONV-6634,Email,86.27
2025-03-18,CONV-6635,Email,79.89
2025-03-18,CONV-6636,Social Media,22.49
2025-03-18,CONV-6637,Social Media,136.21
2025-03-18,CONV-6638,Social Media,81.59
2025-03-18,CONV-6639,Social Media,27.67
2025-03-19,CONV-6640,PPC,137.95
2025-03-19,CONV-6641,PPC,86.54
2025-03-19,CONV-6642,PPC,47.81
2025-03-19,CONV-6643,PPC,181.17
2025-03-19,CONV-6644,PPC,67.08
2025-03-19,CONV-6645,PPC,40.07
2025-03-19,CONV-6646,PPC,229.12
2025-03-19,CONV-6647,PPC,62.61
2025-03-19,CONV-6648,PPC,83.52
2025-03-19,CONV-6649,PPC,126.91
2025-03-19,CONV-6650,PPC,290.24
2025-03-19,CONV-6651,PPC,48.29
2025-03-19,CONV-6652,PPC,91.7
2025-03-19,CONV-6653,PPC,77.62
2025-03-19,CONV-6654,PPC,180.26
2025-03-19,CONV-6655,PPC,65.84
2025-03-19,CONV-6656,PPC,193.44
2025-03-19,CONV-6657,PPC,103.27
2025-03-19,CONV-6658,Email,180.51
2025-03-19,CONV-6659,Email,85.1
2025-03-19,CONV-6660,Email,67.02
2025-03-19,CONV-6661,Email,62.77
2025-03-19,CONV-6662,Email,192.1
2025-03-19,CONV-6663,Email,160.31
2025-03-19,CONV-6664,Email,198.25
2025-03-19,CONV-6665,Email,139.36
2025-03-19,CONV-6666,Email,140.56
2025-03-19,CONV-6667,Email,56.44
2025-03-19,CONV-6668,Social Media,60.94
2025-03-19,CONV-6669,Social Media,58.11
2025-03-19,CONV-6670,Social Media,26.46
2025-03-19,CONV-6671,Social Media,37.27
2025-03-20,CONV-6672,PPC,85.15
2025-03-20,CONV-6673,PPC,59.97
2025-03-20,CONV-6674,PPC,107.09
2025-03-20,CONV-6675,PPC,119.83
2025-03-20,CONV-6676,PPC,70.65
2025-03-20,CONV-6677,PPC,159.57
2025-03-20,CONV-6678,PPC,25.98
2025-03-20,CONV-6679,PPC,60.25
2025-03-20,CONV-6680,PPC,109.35
2025-03-20,CONV-6681,PPC,81.02
2025-03-20,CONV-6682,PPC,64.38
2025-03-20,CONV-6683,PPC,164.38
2025-03-20,CONV-6684,PPC,152.42
2025-03-20,CONV-6685,PPC,101.08
2025-03-20,CONV-6686,PPC,144.21
2025-03-20,CONV-6687,Email,134.96
2025-03-20,CONV-6688,Email,191.49
2025-03-20,CONV-6689,Email,116.81
2025-03-20,CONV-6690,Email,212.53
2025-03-20,CONV-6691,Email,62.38
2025-03-20,CONV-6692,Email,79.29
2025-03-20,CONV-6693,Social Media,55.56
2025-03-20,CONV-6694,Social Media,85.6
2025-03-20,CONV-6695,Social Media,39.73
2025-03-21,CONV-6696,PPC,27.07
2025-03-21,CONV-6697,PPC,57.8
2025-03-21,CONV-6698,PPC,123.44
2025-03-21,CONV-6699,PPC,143.28
2025-03-21,CONV-6700,PPC,88.08
2025-03-21,CONV-6701,PPC,151.23
2025-03-21,CONV-6702,PPC,42.44
2025-03-21,CONV-6703,PPC,155.7
2025-03-21,CONV-6704,PPC,162.6
2025-03-21,CONV-6705,PPC,46.66
2025-03-21,CONV-6706,PPC,73.21
2025-03-21,CONV-6707,PPC,102.12
2025-03-21,CONV-6708,PPC,127.66
2025-03-21,CONV-6709,PPC,65.0
2025-03-21,CONV-6710,Email,178.6
2025-03-21,CONV-6711,Email,106.39
2025-03-21,CONV-6712,Email,46.45
2025-03-21,CONV-6713,Email,180.65
2025-03-21,CONV-6714,Email,183.36
2025-03-21,CONV-6715,Email,152.31
2025-03-21,CONV-6716,Email,99.4
2025-03-21,CONV-6717,Email,147.46
2025-03-21,CONV-6718,Email,81.99
2025-03-21,CONV-6719,Email,171.01
2025-03-21,CONV-6720,Social Media,49.41
2025-03-21,CONV-6721,Social Media,67.11
2025-03-21,CONV-6722,Social Media,75.8
2025-03-22,CONV-6723,PPC,73.53
2025-03-22,CONV-6724,PPC,54.55
2025-03-22,CONV-6725,PPC,35.27
2025-03-22,CONV-6726,PPC,66.28
2025-03-22,CONV-6727,PPC,150.09
2025-03-22,CONV-6728,PPC,59.45
2025-03-22,CONV-6729,PPC,65.58
2025-03-22,CONV-6730,PPC,90.48
2025-03-22,CONV-6731,PPC,111.65
2025-03-22,CONV-6732,PPC,91.14
2025-03-22,CONV-6733,PPC,80.92
2025-03-22,CONV-6734,PPC,32.02
2025-03-22,CONV-6735,PPC,93.23
2025-03-22,CONV-6736,Email,234.88
2025-03-22,CONV-6737,Email,271.52
2025-03-22,CONV-6738,Email,81.47
2025-03-22,CONV-6739,Email,98.1
2025-03-22,CONV-6740,Email,124.94
2025-03-22,CONV-6741,Email,86.78
2025-03-22,CONV-6742,Email,219.37
2025-03-22,CONV-6743,Email,360.01
2025-03-22,CONV-6744,Email,49.09
2025-03-22,CONV-6745,Email,134.8
2025-03-22,CONV-6746,Email,126.38
2025-03-22,CONV-6747,Email,207.29
2025-03-22,CONV-6748,Social Media,113.12
2025-03-22,CONV-6749,Social Media,36.49
2025-03-22,CONV-6750,Social Media,54.28
2025-03-23,CONV-6751,PPC,52.11
2025-03-23,CONV-6752,PPC,153.7
2025-03-23,CONV-6753,PPC,102.43
2025-03-23,CONV-6754,PPC,97.88
2025-03-23,CONV-6755,PPC,103.75
2025-03-23,CONV-6756,PPC,104.1
2025-03-23,CONV-6757,PPC,63.46
2025-03-23,CONV-6758,PPC,45.96
2025-03-23,CONV-6759,PPC,135.04
2025-03-23,CONV-6760,PPC,89.9
2025-03-23,CONV-6761,PPC,58.22
2025-03-23,CONV-6762,PPC,77.84
2025-03-23,CONV-6763,PPC,42.28
2025-03-23,CONV-6764,PPC,81.99
2025-03-23,CONV-6765,PPC,160.43
2025-03-23,CONV-6766,Email,126.56
2025-03-23,CONV-6767,Email,153.27
2025-03-23,CONV-6768,Email,141.58
2025-03-23,CONV-6769,Email,69.44
2025-03-23,CONV-6770,Email,95.91
2025-03-23,CONV-6771,Email,58.02
2025-03-23,CONV-6772,Social Media,32.45
2025-03-23,CONV-6773,Social Media,128.31
2025-03-23,CONV-6774,Social Media,79.74
2025-03-24,CONV-6775,PPC,59.67
